ObjectID,Session_Name,Timestamp,Latitude,Longitude,PM 10,PM2.5
1,Kampala Breathes 1,2025-06-14T08:12:48.000,0.363682453,32.63449424,55,37
2,Kampala Breathes 1,2025-06-14T08:12:49.000,0.363677186,32.6344741,91,55
3,Kampala Breathes 1,2025-06-14T08:12:50.000,0.363686417,32.63445652,98,58
4,Kampala Breathes 1,2025-06-14T08:12:51.000,0.363684009,32.63444171,110,65
5,Kampala Breathes 1,2025-06-14T08:12:52.000,0.363680695,32.63442335,104,62
6,Kampala Breathes 1,2025-06-14T08:12:53.000,0.363678937,32.63440793,91,55
7,Kampala Breathes 1,2025-06-14T08:12:54.000,0.363681863,32.63439598,79,49
8,Kampala Breathes 1,2025-06-14T08:12:55.000,0.363684298,32.63438394,66,43
9,Kampala Breathes 1,2025-06-14T08:12:56.000,0.363689355,32.63437291,66,43
10,Kampala Breathes 1,2025-06-14T08:12:57.000,0.363694474,32.63435885,60,39
11,Kampala Breathes 1,2025-06-14T08:12:58.000,0.363695034,32.63434425,60,39
12,Kampala Breathes 1,2025-06-14T08:12:59.000,0.363696587,32.63433271,54,36
13,Kampala Breathes 1,2025-06-14T08:13:00.000,0.363699918,32.63431773,50,35
14,Kampala Breathes 1,2025-06-14T08:13:01.000,0.363698696,32.6342991,47,33
15,Kampala Breathes 1,2025-06-14T08:13:02.000,0.363700879,32.63428743,47,33
16,Kampala Breathes 1,2025-06-14T08:13:03.000,0.363700937,32.63427209,47,33
17,Kampala Breathes 1,2025-06-14T08:13:04.000,0.363701243,32.63425987,42,30
18,Kampala Breathes 1,2025-06-14T08:13:05.000,0.36370359,32.63424603,42,30
19,Kampala Breathes 1,2025-06-14T08:13:06.000,0.363703267,32.63422752,37,28
20,Kampala Breathes 1,2025-06-14T08:13:07.000,0.363707101,32.63421108,37,28
21,Kampala Breathes 1,2025-06-14T08:13:08.000,0.363710691,32.6341941,37,28
22,Kampala Breathes 1,2025-06-14T08:13:09.000,0.363712072,32.63418043,42,30
23,Kampala Breathes 1,2025-06-14T08:13:10.000,0.36371625,32.63416795,42,30
24,Kampala Breathes 1,2025-06-14T08:13:11.000,0.363713742,32.63415299,37,28
25,Kampala Breathes 1,2025-06-14T08:13:12.000,0.363716072,32.63414217,37,28
26,Kampala Breathes 1,2025-06-14T08:13:13.000,0.363720546,32.63413593,37,28
27,Kampala Breathes 1,2025-06-14T08:13:14.000,0.363721253,32.63411192,37,28
28,Kampala Breathes 1,2025-06-14T08:13:15.000,0.36371845,32.63410245,32,25
29,Kampala Breathes 1,2025-06-14T08:13:16.000,0.363699318,32.63409385,29,24
30,Kampala Breathes 1,2025-06-14T08:13:17.000,0.363677742,32.63409341,29,24
31,Kampala Breathes 1,2025-06-14T08:13:18.000,0.363657646,32.63408396,32,25
32,Kampala Breathes 1,2025-06-14T08:13:19.000,0.36364597,32.63408228,32,25
33,Kampala Breathes 1,2025-06-14T08:13:20.000,0.363634173,32.63407917,29,24
34,Kampala Breathes 1,2025-06-14T08:13:21.000,0.363626812,32.634089,27,23
35,Kampala Breathes 1,2025-06-14T08:13:22.000,0.363630018,32.63409685,39,29
36,Kampala Breathes 1,2025-06-14T08:13:23.000,0.363622848,32.63410704,73,46
37,Kampala Breathes 1,2025-06-14T08:13:24.000,0.363611054,32.63411452,79,49
38,Kampala Breathes 1,2025-06-14T08:13:25.000,0.363600073,32.6341187,85,52
39,Kampala Breathes 1,2025-06-14T08:13:26.000,0.363579373,32.63411695,85,52
40,Kampala Breathes 1,2025-06-14T08:13:27.000,0.363560304,32.6341162,85,52
41,Kampala Breathes 1,2025-06-14T08:13:28.000,0.363545571,32.63411255,85,52
42,Kampala Breathes 1,2025-06-14T08:13:29.000,0.363531412,32.63410616,91,55
43,Kampala Breathes 1,2025-06-14T08:13:30.000,0.363519462,32.63410224,91,55
44,Kampala Breathes 1,2025-06-14T08:13:31.000,0.363508087,32.6340999,85,52
45,Kampala Breathes 1,2025-06-14T08:13:32.000,0.363496609,32.63408366,73,46
46,Kampala Breathes 1,2025-06-14T08:13:33.000,0.363484822,32.6340742,54,36
47,Kampala Breathes 1,2025-06-14T08:13:34.000,0.363467039,32.63408411,47,33
48,Kampala Breathes 1,2025-06-14T08:13:35.000,0.363453125,32.63410028,42,30
49,Kampala Breathes 1,2025-06-14T08:13:36.000,0.363439579,32.63410571,42,30
50,Kampala Breathes 1,2025-06-14T08:13:37.000,0.363428922,32.63411048,42,30
51,Kampala Breathes 1,2025-06-14T08:13:38.000,0.363414871,32.63411549,42,30
52,Kampala Breathes 1,2025-06-14T08:13:39.000,0.363395905,32.63411304,42,30
53,Kampala Breathes 1,2025-06-14T08:13:40.000,0.363379646,32.63411055,37,28
54,Kampala Breathes 1,2025-06-14T08:13:41.000,0.363364454,32.63411108,37,28
55,Kampala Breathes 1,2025-06-14T08:13:42.000,0.363351075,32.63410235,32,25
56,Kampala Breathes 1,2025-06-14T08:13:43.000,0.363342216,32.63408952,29,24
57,Kampala Breathes 1,2025-06-14T08:13:44.000,0.363333395,32.63407025,32,25
58,Kampala Breathes 1,2025-06-14T08:13:45.000,0.363325908,32.63405643,32,25
59,Kampala Breathes 1,2025-06-14T08:13:46.000,0.363318036,32.63404637,32,25
60,Kampala Breathes 1,2025-06-14T08:13:47.000,0.36331079,32.63403812,32,25
61,Kampala Breathes 1,2025-06-14T08:13:48.000,0.363298974,32.63403247,32,25
62,Kampala Breathes 1,2025-06-14T08:13:49.000,0.363286557,32.63402386,32,25
63,Kampala Breathes 1,2025-06-14T08:13:50.000,0.363275842,32.63401542,32,25
64,Kampala Breathes 1,2025-06-14T08:13:51.000,0.363265135,32.63400854,32,25
65,Kampala Breathes 1,2025-06-14T08:13:52.000,0.363253336,32.6340013,32,25
66,Kampala Breathes 1,2025-06-14T08:13:53.000,0.363241535,32.63399859,32,25
67,Kampala Breathes 1,2025-06-14T08:13:54.000,0.363230588,32.63399277,32,25
68,Kampala Breathes 1,2025-06-14T08:13:55.000,0.363221307,32.63399187,32,25
69,Kampala Breathes 1,2025-06-14T08:13:56.000,0.363203612,32.63398845,29,24
70,Kampala Breathes 1,2025-06-14T08:13:57.000,0.363191157,32.63398187,29,24
71,Kampala Breathes 1,2025-06-14T08:13:58.000,0.363175458,32.63397957,29,24
72,Kampala Breathes 1,2025-06-14T08:13:59.000,0.363161807,32.63397616,29,24
73,Kampala Breathes 1,2025-06-14T08:14:00.000,0.363148439,32.63397407,29,24
74,Kampala Breathes 1,2025-06-14T08:14:01.000,0.363139672,32.63397946,27,23
75,Kampala Breathes 1,2025-06-14T08:14:02.000,0.363125541,32.63398772,27,23
76,Kampala Breathes 1,2025-06-14T08:14:03.000,0.363118295,32.63400528,27,23
77,Kampala Breathes 1,2025-06-14T08:14:04.000,0.363112619,32.63400328,27,23
78,Kampala Breathes 1,2025-06-14T08:14:05.000,0.363112828,32.63398516,27,23
79,Kampala Breathes 1,2025-06-14T08:14:06.000,0.363113252,32.63395772,27,23
80,Kampala Breathes 1,2025-06-14T08:14:07.000,0.363108628,32.63394196,27,23
81,Kampala Breathes 1,2025-06-14T08:14:08.000,0.363106241,32.63392598,27,23
82,Kampala Breathes 1,2025-06-14T08:14:09.000,0.363107514,32.63390629,27,23
83,Kampala Breathes 1,2025-06-14T08:14:10.000,0.363110393,32.63388687,29,24
84,Kampala Breathes 1,2025-06-14T08:14:11.000,0.363110375,32.6338736,29,24
85,Kampala Breathes 1,2025-06-14T08:14:12.000,0.363109224,32.63386317,27,23
86,Kampala Breathes 1,2025-06-14T08:14:13.000,0.363108407,32.63385019,27,23
87,Kampala Breathes 1,2025-06-14T08:14:14.000,0.363112191,32.63383457,27,23
88,Kampala Breathes 1,2025-06-14T08:14:15.000,0.36310624,32.63382122,27,23
89,Kampala Breathes 1,2025-06-14T08:14:16.000,0.363100628,32.63380805,32,25
90,Kampala Breathes 1,2025-06-14T08:14:17.000,0.363093705,32.6337951,29,24
91,Kampala Breathes 1,2025-06-14T08:14:18.000,0.363088163,32.63378238,29,24
92,Kampala Breathes 1,2025-06-14T08:14:19.000,0.363083132,32.63376832,32,25
93,Kampala Breathes 1,2025-06-14T08:14:20.000,0.363081047,32.63376,32,25
94,Kampala Breathes 1,2025-06-14T08:14:21.000,0.363077592,32.63374632,42,30
95,Kampala Breathes 1,2025-06-14T08:14:22.000,0.363071391,32.63373666,47,33
96,Kampala Breathes 1,2025-06-14T08:14:23.000,0.363067447,32.63372702,54,36
97,Kampala Breathes 1,2025-06-14T08:14:24.000,0.363056796,32.6337213,57,38
98,Kampala Breathes 1,2025-06-14T08:14:25.000,0.363054537,32.63370713,66,43
99,Kampala Breathes 1,2025-06-14T08:14:26.000,0.363060203,32.63368888,60,39
100,Kampala Breathes 1,2025-06-14T08:14:27.000,0.36304808,32.63366901,66,43
101,Kampala Breathes 1,2025-06-14T08:14:28.000,0.363046804,32.63364946,66,43
102,Kampala Breathes 1,2025-06-14T08:14:29.000,0.363051796,32.6336377,60,39
103,Kampala Breathes 1,2025-06-14T08:14:30.000,0.363051605,32.63363444,60,39
104,Kampala Breathes 1,2025-06-14T08:14:31.000,0.363053931,32.63362067,60,39
105,Kampala Breathes 1,2025-06-14T08:14:32.000,0.363049927,32.63360121,60,39
106,Kampala Breathes 1,2025-06-14T08:14:33.000,0.363044735,32.63358403,66,43
107,Kampala Breathes 1,2025-06-14T08:14:34.000,0.363041615,32.63356797,66,43
108,Kampala Breathes 1,2025-06-14T08:14:35.000,0.363022562,32.63356469,63,41
109,Kampala Breathes 1,2025-06-14T08:14:36.000,0.363028716,32.63354924,60,39
110,Kampala Breathes 1,2025-06-14T08:14:37.000,0.36302661,32.63353675,54,36
111,Kampala Breathes 1,2025-06-14T08:14:38.000,0.363030476,32.63352624,54,36
112,Kampala Breathes 1,2025-06-14T08:14:39.000,0.363034235,32.63351251,54,36
113,Kampala Breathes 1,2025-06-14T08:14:40.000,0.363039609,32.63348904,54,36
114,Kampala Breathes 1,2025-06-14T08:14:41.000,0.363031158,32.63346993,60,39
115,Kampala Breathes 1,2025-06-14T08:14:42.000,0.363022585,32.63345704,60,39
116,Kampala Breathes 1,2025-06-14T08:14:43.000,0.363029349,32.63344551,60,39
117,Kampala Breathes 1,2025-06-14T08:14:44.000,0.363020159,32.63344039,60,39
118,Kampala Breathes 1,2025-06-14T08:14:45.000,0.362997714,32.63344525,54,36
119,Kampala Breathes 1,2025-06-14T08:14:46.000,0.362995032,32.63344142,54,36
120,Kampala Breathes 1,2025-06-14T08:14:47.000,0.362999551,32.63344182,60,39
121,Kampala Breathes 1,2025-06-14T08:14:48.000,0.362992566,32.63341654,60,39
122,Kampala Breathes 1,2025-06-14T08:14:49.000,0.36298734,32.63340873,66,43
123,Kampala Breathes 1,2025-06-14T08:14:50.000,0.362977104,32.63339182,60,39
124,Kampala Breathes 1,2025-06-14T08:14:51.000,0.36296868,32.6333845,54,36
125,Kampala Breathes 1,2025-06-14T08:14:52.000,0.362958208,32.63337662,42,30
126,Kampala Breathes 1,2025-06-14T08:14:53.000,0.362945947,32.63336879,37,28
127,Kampala Breathes 1,2025-06-14T08:14:54.000,0.362934351,32.63335957,32,25
128,Kampala Breathes 1,2025-06-14T08:14:55.000,0.362917741,32.63335015,32,25
129,Kampala Breathes 1,2025-06-14T08:14:56.000,0.362909205,32.63333786,29,24
130,Kampala Breathes 1,2025-06-14T08:14:57.000,0.362898157,32.63332761,29,24
131,Kampala Breathes 1,2025-06-14T08:14:58.000,0.362889278,32.63331824,29,24
132,Kampala Breathes 1,2025-06-14T08:14:59.000,0.362880917,32.63331097,29,24
133,Kampala Breathes 1,2025-06-14T08:15:00.000,0.362860222,32.63331559,29,24
134,Kampala Breathes 1,2025-06-14T08:15:01.000,0.362848106,32.63333585,29,24
135,Kampala Breathes 1,2025-06-14T08:15:02.000,0.362844776,32.63335588,25,22
136,Kampala Breathes 1,2025-06-14T08:15:03.000,0.362842641,32.63337503,25,22
137,Kampala Breathes 1,2025-06-14T08:15:04.000,0.362827351,32.63338027,25,22
138,Kampala Breathes 1,2025-06-14T08:15:05.000,0.362815062,32.63338319,25,22
139,Kampala Breathes 1,2025-06-14T08:15:06.000,0.3628007,32.63339209,25,22
140,Kampala Breathes 1,2025-06-14T08:15:07.000,0.362786456,32.63339467,25,22
141,Kampala Breathes 1,2025-06-14T08:15:08.000,0.362778042,32.63340012,26,22
142,Kampala Breathes 1,2025-06-14T08:15:09.000,0.36276663,32.63340457,27,23
143,Kampala Breathes 1,2025-06-14T08:15:10.000,0.362757404,32.63341128,27,23
144,Kampala Breathes 1,2025-06-14T08:15:11.000,0.362746438,32.63341849,27,23
145,Kampala Breathes 1,2025-06-14T08:15:12.000,0.362736277,32.63342926,27,23
146,Kampala Breathes 1,2025-06-14T08:15:13.000,0.362724875,32.63343571,25,22
147,Kampala Breathes 1,2025-06-14T08:15:14.000,0.362714045,32.63344731,25,22
148,Kampala Breathes 1,2025-06-14T08:15:15.000,0.362706082,32.63345129,25,22
149,Kampala Breathes 1,2025-06-14T08:15:16.000,0.362697299,32.6334585,25,22
150,Kampala Breathes 1,2025-06-14T08:15:17.000,0.36268467,32.63346342,24,21
151,Kampala Breathes 1,2025-06-14T08:15:18.000,0.36266851,32.63346639,25,22
152,Kampala Breathes 1,2025-06-14T08:15:19.000,0.362656906,32.63347332,25,22
153,Kampala Breathes 1,2025-06-14T08:15:20.000,0.362644314,32.63347997,25,22
154,Kampala Breathes 1,2025-06-14T08:15:21.000,0.362635872,32.63349386,25,22
155,Kampala Breathes 1,2025-06-14T08:15:22.000,0.362627764,32.63350688,27,23
156,Kampala Breathes 1,2025-06-14T08:15:23.000,0.362621109,32.63351485,25,22
157,Kampala Breathes 1,2025-06-14T08:15:24.000,0.362608424,32.63351808,25,22
158,Kampala Breathes 1,2025-06-14T08:15:25.000,0.362589669,32.63352059,25,22
159,Kampala Breathes 1,2025-06-14T08:15:26.000,0.36257675,32.63352397,27,23
160,Kampala Breathes 1,2025-06-14T08:15:27.000,0.362568058,32.63353648,27,23
161,Kampala Breathes 1,2025-06-14T08:15:28.000,0.362559274,32.63355311,27,23
162,Kampala Breathes 1,2025-06-14T08:15:29.000,0.362548376,32.63356137,29,24
163,Kampala Breathes 1,2025-06-14T08:15:30.000,0.362530883,32.63356018,29,24
164,Kampala Breathes 1,2025-06-14T08:15:31.000,0.362520207,32.63356234,29,24
165,Kampala Breathes 1,2025-06-14T08:15:32.000,0.36251257,32.63357488,29,24
166,Kampala Breathes 1,2025-06-14T08:15:33.000,0.362504568,32.63358616,27,23
167,Kampala Breathes 1,2025-06-14T08:15:34.000,0.362497719,32.63359332,27,23
168,Kampala Breathes 1,2025-06-14T08:15:35.000,0.362492346,32.63360541,27,23
169,Kampala Breathes 1,2025-06-14T08:15:36.000,0.362484265,32.63361511,29,24
170,Kampala Breathes 1,2025-06-14T08:15:37.000,0.362476621,32.6336254,29,24
171,Kampala Breathes 1,2025-06-14T08:15:38.000,0.362471546,32.63363575,29,24
172,Kampala Breathes 1,2025-06-14T08:15:39.000,0.36246534,32.6336487,29,24
173,Kampala Breathes 1,2025-06-14T08:15:40.000,0.36245755,32.63365837,26,22
174,Kampala Breathes 1,2025-06-14T08:15:41.000,0.362450239,32.63367053,25,22
175,Kampala Breathes 1,2025-06-14T08:15:42.000,0.362438746,32.63367619,25,22
176,Kampala Breathes 1,2025-06-14T08:15:43.000,0.362429757,32.63368828,25,22
177,Kampala Breathes 1,2025-06-14T08:15:44.000,0.362426181,32.63370399,27,23
178,Kampala Breathes 1,2025-06-14T08:15:45.000,0.362417064,32.63371088,27,23
179,Kampala Breathes 1,2025-06-14T08:15:46.000,0.362415882,32.63372385,27,23
180,Kampala Breathes 1,2025-06-14T08:15:47.000,0.362414959,32.633742,27,23
181,Kampala Breathes 1,2025-06-14T08:15:48.000,0.362404994,32.63375055,27,23
182,Kampala Breathes 1,2025-06-14T08:15:49.000,0.362386361,32.63375282,27,23
183,Kampala Breathes 1,2025-06-14T08:15:50.000,0.362370319,32.63375343,29,24
184,Kampala Breathes 1,2025-06-14T08:15:51.000,0.362358196,32.6337567,29,24
185,Kampala Breathes 1,2025-06-14T08:15:52.000,0.362347563,32.6337584,32,25
186,Kampala Breathes 1,2025-06-14T08:15:53.000,0.362339931,32.63376846,32,25
187,Kampala Breathes 1,2025-06-14T08:15:54.000,0.362331491,32.63377819,32,25
188,Kampala Breathes 1,2025-06-14T08:15:55.000,0.362319015,32.63378445,30,25
189,Kampala Breathes 1,2025-06-14T08:15:56.000,0.362309151,32.63379182,29,24
190,Kampala Breathes 1,2025-06-14T08:15:57.000,0.36229719,32.63380065,32,25
191,Kampala Breathes 1,2025-06-14T08:15:58.000,0.362289492,32.63381367,32,25
192,Kampala Breathes 1,2025-06-14T08:15:59.000,0.362277797,32.63382141,29,24
193,Kampala Breathes 1,2025-06-14T08:16:00.000,0.362267915,32.63383163,29,24
194,Kampala Breathes 1,2025-06-14T08:16:01.000,0.362257746,32.633837,29,24
195,Kampala Breathes 1,2025-06-14T08:16:02.000,0.362251618,32.63384929,29,24
196,Kampala Breathes 1,2025-06-14T08:16:03.000,0.362242274,32.63385925,27,23
197,Kampala Breathes 1,2025-06-14T08:16:04.000,0.362231352,32.63386873,28,24
198,Kampala Breathes 1,2025-06-14T08:16:05.000,0.362222923,32.63388312,27,23
199,Kampala Breathes 1,2025-06-14T08:16:06.000,0.362205708,32.63388034,27,23
200,Kampala Breathes 1,2025-06-14T08:16:07.000,0.362195484,32.63389258,27,23
201,Kampala Breathes 1,2025-06-14T08:16:08.000,0.362183739,32.63389915,27,23
202,Kampala Breathes 1,2025-06-14T08:16:09.000,0.362172254,32.63390812,27,23
203,Kampala Breathes 1,2025-06-14T08:16:10.000,0.362163021,32.63392065,27,23
204,Kampala Breathes 1,2025-06-14T08:16:11.000,0.362154914,32.63393372,25,22
205,Kampala Breathes 1,2025-06-14T08:16:12.000,0.362140442,32.63393499,27,23
206,Kampala Breathes 1,2025-06-14T08:16:13.000,0.362137515,32.63394568,27,23
207,Kampala Breathes 1,2025-06-14T08:16:14.000,0.362132136,32.63395618,27,23
208,Kampala Breathes 1,2025-06-14T08:16:15.000,0.362122486,32.63396924,27,23
209,Kampala Breathes 1,2025-06-14T08:16:16.000,0.362114762,32.6339798,27,23
210,Kampala Breathes 1,2025-06-14T08:16:17.000,0.362099348,32.63398167,27,23
211,Kampala Breathes 1,2025-06-14T08:16:18.000,0.362088306,32.63399574,27,23
212,Kampala Breathes 1,2025-06-14T08:16:19.000,0.362078312,32.63400508,27,23
213,Kampala Breathes 1,2025-06-14T08:16:20.000,0.36207016,32.63401344,25,22
214,Kampala Breathes 1,2025-06-14T08:16:21.000,0.362056617,32.63401176,27,23
215,Kampala Breathes 1,2025-06-14T08:16:22.000,0.362044977,32.63402776,27,23
216,Kampala Breathes 1,2025-06-14T08:16:23.000,0.362037574,32.63403917,29,24
217,Kampala Breathes 1,2025-06-14T08:16:24.000,0.362026387,32.63405068,29,24
218,Kampala Breathes 1,2025-06-14T08:16:25.000,0.362015456,32.63405355,29,24
219,Kampala Breathes 1,2025-06-14T08:16:26.000,0.362003666,32.6340633,29,24
220,Kampala Breathes 1,2025-06-14T08:16:27.000,0.36199274,32.63407384,29,24
221,Kampala Breathes 1,2025-06-14T08:16:28.000,0.361987178,32.63408749,29,24
222,Kampala Breathes 1,2025-06-14T08:16:29.000,0.361982743,32.63409684,32,25
223,Kampala Breathes 1,2025-06-14T08:16:30.000,0.361976594,32.6341086,32,25
224,Kampala Breathes 1,2025-06-14T08:16:31.000,0.361963806,32.6341197,32,25
225,Kampala Breathes 1,2025-06-14T08:16:32.000,0.361952133,32.63412391,29,24
226,Kampala Breathes 1,2025-06-14T08:16:33.000,0.361941613,32.63413061,32,25
227,Kampala Breathes 1,2025-06-14T08:16:34.000,0.36193282,32.63414241,32,25
228,Kampala Breathes 1,2025-06-14T08:16:35.000,0.361929,32.63416338,29,24
229,Kampala Breathes 1,2025-06-14T08:16:36.000,0.361911294,32.63417427,29,24
230,Kampala Breathes 1,2025-06-14T08:16:37.000,0.361905961,32.63418903,29,24
231,Kampala Breathes 1,2025-06-14T08:16:38.000,0.361897411,32.63420485,29,24
232,Kampala Breathes 1,2025-06-14T08:16:39.000,0.361883423,32.63420983,29,24
233,Kampala Breathes 1,2025-06-14T08:16:40.000,0.361875224,32.63422326,27,23
234,Kampala Breathes 1,2025-06-14T08:16:41.000,0.361855984,32.63422587,27,23
235,Kampala Breathes 1,2025-06-14T08:16:42.000,0.361848233,32.6342406,29,24
236,Kampala Breathes 1,2025-06-14T08:16:43.000,0.361845411,32.63425651,29,24
237,Kampala Breathes 1,2025-06-14T08:16:44.000,0.361839567,32.63426945,29,24
238,Kampala Breathes 1,2025-06-14T08:16:45.000,0.361831447,32.63427973,29,24
239,Kampala Breathes 1,2025-06-14T08:16:46.000,0.361813348,32.63427984,32,25
240,Kampala Breathes 1,2025-06-14T08:16:47.000,0.361802002,32.63429123,37,28
241,Kampala Breathes 1,2025-06-14T08:16:48.000,0.361797124,32.63430414,37,28
242,Kampala Breathes 1,2025-06-14T08:16:49.000,0.361790027,32.63431642,37,28
243,Kampala Breathes 1,2025-06-14T08:16:50.000,0.36178868,32.63433294,37,28
244,Kampala Breathes 1,2025-06-14T08:16:51.000,0.361779208,32.63434418,42,30
245,Kampala Breathes 1,2025-06-14T08:16:52.000,0.36177426,32.63435558,42,30
246,Kampala Breathes 1,2025-06-14T08:16:53.000,0.361763396,32.63436716,42,30
247,Kampala Breathes 1,2025-06-14T08:16:54.000,0.361752086,32.63437529,47,33
248,Kampala Breathes 1,2025-06-14T08:16:55.000,0.361744108,32.63438632,54,36
249,Kampala Breathes 1,2025-06-14T08:16:56.000,0.361732489,32.63439185,54,36
250,Kampala Breathes 1,2025-06-14T08:16:57.000,0.36173626,32.63440539,54,36
251,Kampala Breathes 1,2025-06-14T08:16:58.000,0.361740579,32.6344185,60,39
252,Kampala Breathes 1,2025-06-14T08:16:59.000,0.361730728,32.63443275,60,39
253,Kampala Breathes 1,2025-06-14T08:17:00.000,0.361714746,32.63444174,60,39
254,Kampala Breathes 1,2025-06-14T08:17:01.000,0.36169881,32.63445145,54,36
255,Kampala Breathes 1,2025-06-14T08:17:02.000,0.361692052,32.63446078,60,39
256,Kampala Breathes 1,2025-06-14T08:17:03.000,0.361688835,32.63447382,60,39
257,Kampala Breathes 1,2025-06-14T08:17:04.000,0.361685104,32.63448584,60,39
258,Kampala Breathes 1,2025-06-14T08:17:05.000,0.361674285,32.6344982,66,43
259,Kampala Breathes 1,2025-06-14T08:17:06.000,0.361669981,32.63451011,66,43
260,Kampala Breathes 1,2025-06-14T08:17:07.000,0.36166458,32.63452181,60,39
261,Kampala Breathes 1,2025-06-14T08:17:08.000,0.361656827,32.63453194,54,36
262,Kampala Breathes 1,2025-06-14T08:17:09.000,0.361651891,32.63454539,54,36
263,Kampala Breathes 1,2025-06-14T08:17:10.000,0.361645813,32.63455731,54,36
264,Kampala Breathes 1,2025-06-14T08:17:11.000,0.361640585,32.63456867,47,33
265,Kampala Breathes 1,2025-06-14T08:17:12.000,0.361632757,32.63458091,47,33
266,Kampala Breathes 1,2025-06-14T08:17:13.000,0.361621176,32.63458811,50,35
267,Kampala Breathes 1,2025-06-14T08:17:14.000,0.361614182,32.63459734,47,33
268,Kampala Breathes 1,2025-06-14T08:17:15.000,0.36160901,32.63460965,47,33
269,Kampala Breathes 1,2025-06-14T08:17:16.000,0.361608541,32.63462462,42,30
270,Kampala Breathes 1,2025-06-14T08:17:17.000,0.361609276,32.6346409,42,30
271,Kampala Breathes 1,2025-06-14T08:17:18.000,0.361600455,32.63465087,47,33
272,Kampala Breathes 1,2025-06-14T08:17:19.000,0.361595125,32.63466597,47,33
273,Kampala Breathes 1,2025-06-14T08:17:20.000,0.361584755,32.63467236,54,36
274,Kampala Breathes 1,2025-06-14T08:17:21.000,0.361574689,32.63468058,54,36
275,Kampala Breathes 1,2025-06-14T08:17:22.000,0.361565561,32.63468989,47,33
276,Kampala Breathes 1,2025-06-14T08:17:23.000,0.361557565,32.63469745,60,39
277,Kampala Breathes 1,2025-06-14T08:17:24.000,0.361554942,32.63470972,60,39
278,Kampala Breathes 1,2025-06-14T08:17:25.000,0.361554033,32.63472053,60,39
279,Kampala Breathes 1,2025-06-14T08:17:26.000,0.361545941,32.63472959,60,39
280,Kampala Breathes 1,2025-06-14T08:17:27.000,0.361542916,32.63474384,66,43
281,Kampala Breathes 1,2025-06-14T08:17:28.000,0.361542748,32.63475503,79,49
282,Kampala Breathes 1,2025-06-14T08:17:29.000,0.361538217,32.6347683,91,55
283,Kampala Breathes 1,2025-06-14T08:17:30.000,0.361531985,32.63478016,98,58
284,Kampala Breathes 1,2025-06-14T08:17:31.000,0.361527519,32.6347924,98,58
285,Kampala Breathes 1,2025-06-14T08:17:32.000,0.361523488,32.63480644,110,65
286,Kampala Breathes 1,2025-06-14T08:17:33.000,0.36151598,32.63481834,129,74
287,Kampala Breathes 1,2025-06-14T08:17:34.000,0.361511606,32.63483304,141,80
288,Kampala Breathes 1,2025-06-14T08:17:35.000,0.361505385,32.63484501,153,86
289,Kampala Breathes 1,2025-06-14T08:17:36.000,0.361498037,32.63485787,160,90
290,Kampala Breathes 1,2025-06-14T08:17:37.000,0.361491536,32.63487089,157,88
291,Kampala Breathes 1,2025-06-14T08:17:38.000,0.361477639,32.63487815,157,88
292,Kampala Breathes 1,2025-06-14T08:17:39.000,0.361472429,32.63489054,157,88
293,Kampala Breathes 1,2025-06-14T08:17:40.000,0.361465701,32.63490019,150,84
294,Kampala Breathes 1,2025-06-14T08:17:41.000,0.361464956,32.63491588,146,83
295,Kampala Breathes 1,2025-06-14T08:17:42.000,0.361459349,32.63492755,143,81
296,Kampala Breathes 1,2025-06-14T08:17:43.000,0.361451398,32.63493641,139,79
297,Kampala Breathes 1,2025-06-14T08:17:44.000,0.361443757,32.63494482,133,76
298,Kampala Breathes 1,2025-06-14T08:17:45.000,0.361434384,32.63495444,133,76
299,Kampala Breathes 1,2025-06-14T08:17:46.000,0.361435656,32.63496938,133,76
300,Kampala Breathes 1,2025-06-14T08:17:47.000,0.361428451,32.63498053,129,74
301,Kampala Breathes 1,2025-06-14T08:17:48.000,0.361423328,32.63499005,117,68
302,Kampala Breathes 1,2025-06-14T08:17:49.000,0.361416603,32.63500088,117,68
303,Kampala Breathes 1,2025-06-14T08:17:50.000,0.361412774,32.63501465,110,65
304,Kampala Breathes 1,2025-06-14T08:17:51.000,0.361410211,32.63502633,110,65
305,Kampala Breathes 1,2025-06-14T08:17:52.000,0.361404637,32.63503609,104,62
306,Kampala Breathes 1,2025-06-14T08:17:53.000,0.361400857,32.63504727,104,62
307,Kampala Breathes 1,2025-06-14T08:17:54.000,0.361393143,32.63505707,98,58
308,Kampala Breathes 1,2025-06-14T08:17:55.000,0.361381068,32.63506402,98,58
309,Kampala Breathes 1,2025-06-14T08:17:56.000,0.361376823,32.6350756,91,55
310,Kampala Breathes 1,2025-06-14T08:17:57.000,0.361371659,32.63508436,91,55
311,Kampala Breathes 1,2025-06-14T08:17:58.000,0.361369991,32.63509774,85,52
312,Kampala Breathes 1,2025-06-14T08:17:59.000,0.36136355,32.63511101,85,52
313,Kampala Breathes 1,2025-06-14T08:18:00.000,0.361358693,32.63512333,73,46
314,Kampala Breathes 1,2025-06-14T08:18:01.000,0.361353077,32.6351348,69,44
315,Kampala Breathes 1,2025-06-14T08:18:02.000,0.361347828,32.63514862,66,43
316,Kampala Breathes 1,2025-06-14T08:18:03.000,0.361340274,32.63516225,66,43
317,Kampala Breathes 1,2025-06-14T08:18:04.000,0.361338561,32.63517857,60,39
